user_currency,user_country,start_mifid_days,has_finished_mifid,finish_mifid_days,has_deposit,first_deposit_days,first_deposit_amount,first_deposit_platform,mifid_actual_savings,mifid_next_year_savings,mifid_qualifications,mifid_money_other_brokers,mifid_invested_other_brokers,mifid_experience,has_linked_account,linked_account_days,has_demo_account,demo_account_days,has_demo_trade,demo_trade_days,has_mock_account,mock_account_days,user_flow_name,days_until_conversion_or_today,is_converted
EUR,46,0.0,1,0.0,1,0.0,2,0,6,6,1,1,13,1,0,,1,0.0,0,,0,,0,2,1
USD,70,0.0,0,,0,,0,1,12,12,0,1,12,1,0,,0,,0,,0,,2,23,0
USD,28,0.0,1,0.0,0,,0,1,13,12,1,1,12,1,0,,0,,0,,0,,2,23,0
USD,22,1.0,0,,0,,0,1,13,5,1,0,0,1,0,,0,,0,,0,,0,24,0
USD,100,0.0,1,1.0,0,,0,1,5,6,0,0,0,0,0,,0,,0,,0,,2,24,0
USD,31,0.0,1,2.0,1,11.0,2.12,3,12,13,1,0,0,0,0,,1,0.0,1,0.0,0,,0,14,1
USD,8,0.0,1,3.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,24,0
USD,31,0.0,1,2.0,0,,0,1,12,13,1,0,0,0,0,,0,,0,,0,,2,24,0
EUR,46,10.0,1,15.0,0,,0,1,6,6,1,1,6,1,0,,0,,0,,0,,2,24,0
USD,10,0.0,1,0.0,0,,0,1,6,5,0,1,13,0,0,,0,,0,,0,,2,24,0
EUR,46,0.0,0,,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,2,24,0
EUR,53,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,24,0
USD,161,0.0,1,0.0,1,0.0,2,3,13,13,1,0,0,1,0,,0,,0,,0,,2,0,1
EUR,77,0.0,1,0.0,0,,0,1,13,12,1,1,12,1,0,,0,,0,,0,,0,24,0
USD,161,0.0,1,0.0,1,1.0,4,3,12,12,0,0,0,0,0,,1,0.0,0,,0,,0,1,1
EUR,46,0.0,1,0.0,0,,0,1,13,12,0,1,12,0,0,,0,,0,,0,,0,24,0
USD,160,0.0,0,,0,,0,1,13,13,0,1,13,0,0,,0,,0,,0,,2,24,0
USD,160,0.0,1,6.0,0,,0,1,12,12,1,1,6,1,0,,0,,0,,0,,2,24,0
EUR,46,3.0,1,6.0,1,6.0,2,0,12,13,1,1,12,1,0,,1,0.0,0,,0,,2,7,1
USD,111,7.0,0,,0,,0,1,5,6,1,1,13,1,0,,0,,0,,0,,1,24,0
USD,53,0.0,0,,0,,0,1,15,10,1,1,7,0,0,,0,,0,,0,,2,25,0
EUR,46,3.0,1,8.0,1,8.0,4,0,13,13,0,0,0,0,0,,1,0.0,1,0.0,0,,0,9,1
USD,100,0.0,0,,0,,0,1,12,5,1,0,0,1,0,,0,,0,,0,,2,25,0
USD,28,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,25,0
USD,74,0.0,1,1.0,0,,0,1,13,13,1,0,0,0,0,,0,,0,,0,,2,25,0
EUR,31,0.0,0,,0,,0,1,12,6,1,1,12,1,0,,0,,0,,0,,2,25,0
USD,32,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,25,0
EUR,46,0.0,1,1.0,1,7.0,12,0,5,6,1,1,5,0,0,,1,0.0,1,0.0,0,,0,17,1
EUR,46,0.0,1,1.0,0,,0,1,5,5,1,1,12,1,0,,0,,0,,0,,0,25,0
USD,64,0.0,0,,0,,0,1,12,13,1,1,12,0,0,,0,,0,,0,,0,25,0
USD,130,0.0,1,1.0,0,,0,1,7,6,1,1,5,0,0,,0,,0,,0,,2,25,0
USD,43,17.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,25,0
USD,41,0.0,1,1.0,0,,0,1,5,6,1,1,12,1,0,,0,,0,,0,,2,25,0
EUR,53,0.0,0,,0,,0,1,5,5,1,1,13,1,0,,0,,0,,0,,2,25,0
EUR,46,0.0,0,,0,,0,1,13,5,0,1,5,0,0,,0,,0,,0,,2,25,0
EUR,106,0.0,0,,0,,0,1,7,5,1,0,0,1,0,,0,,0,,0,,2,25,0
EUR,53,0.0,0,,0,,0,1,10,6,0,1,15,1,0,,0,,0,,0,,0,25,0
USD,31,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,25,0
USD,138,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,25,0
USD,22,1.0,1,1.0,0,,0,1,7,12,0,0,0,0,0,,0,,0,,0,,2,26,0
USD,10,1.0,1,1.0,1,15.0,10,5,10,10,0,1,7,0,0,,1,0.0,1,2.0,0,,0,16,1
USD,43,2.0,0,,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,0,26,0
USD,138,20.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,2,26,0
GBP,53,0.0,1,1.0,1,2.0,2,0,5,13,1,1,12,1,0,,0,,0,,0,,2,26,0
EUR,100,0.0,0,,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,26,0
EUR,46,0.0,1,0.0,0,,0,1,8,6,1,0,0,0,0,,0,,0,,0,,2,26,0
EUR,46,0.0,0,,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,2,26,0
USD,41,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,26,0
USD,43,0.0,0,,0,,0,1,12,5,1,0,0,0,0,,0,,0,,0,,2,26,0
USD,8,0.0,0,,0,,0,1,13,5,0,0,0,0,0,,0,,0,,0,,2,27,0
EUR,46,0.0,1,1.0,1,2.0,8,0,6,7,1,1,5,0,0,,0,,0,,0,,2,27,0
USD,8,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,27,0
EUR,129,0.0,0,,0,,0,1,6,6,0,1,5,0,0,,0,,0,,0,,2,27,0
USD,43,26.0,1,27.0,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,27,0
USD,70,0.0,0,,0,,0,1,6,5,1,1,13,0,0,,0,,0,,0,,0,27,0
EUR,46,0.0,1,3.0,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,27,0
EUR,46,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,0,27,0
USD,31,3.0,0,,0,,0,1,12,13,1,0,0,0,0,,0,,0,,0,,0,27,0
EUR,46,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,2,27,0
GBP,53,5.0,1,6.0,0,,0,1,8,9,0,1,8,0,0,,0,,0,,0,,2,27,0
USD,74,0.0,1,1.0,0,,0,1,5,6,1,1,13,1,0,,0,,0,,0,,2,27,0
USD,160,0.0,1,1.0,1,6.0,2.2,4,13,13,1,0,0,1,0,,1,0.0,0,,0,,0,9,1
EUR,46,0.0,0,,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,2,27,0
USD,101,0.0,1,1.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,27,0
USD,160,0.0,0,,0,,0,1,5,5,1,0,0,1,0,,0,,0,,0,,0,27,0
USD,100,0.0,1,1.0,0,,0,1,8,8,1,0,0,1,0,,0,,0,,0,,0,27,0
USD,79,0.0,1,1.0,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,27,0
USD,28,0.0,0,,0,,0,1,7,6,0,1,12,0,0,,0,,0,,0,,2,27,0
USD,111,0.0,1,2.0,1,21.0,2,3,13,5,0,1,5,0,0,,1,0.0,1,21.0,0,,0,24,1
USD,31,0.0,1,2.0,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,0,28,0
USD,8,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,2,28,0
EUR,35,0.0,1,6.0,1,6.0,4,0,7,13,1,1,5,1,0,,1,0.0,0,,0,,0,6,1
EUR,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,28,0
EUR,37,0.0,1,0.0,0,,0,1,13,6,1,1,13,1,0,,0,,0,,0,,2,28,0
EUR,77,0.0,1,3.0,0,,0,1,10,9,1,1,11,1,0,,0,,0,,0,,0,28,0
USD,25,4.0,1,5.0,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,28,0
USD,160,0.0,0,,0,,0,1,12,12,0,0,0,1,0,,0,,0,,0,,0,28,0
EUR,46,0.0,1,0.0,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,0,28,0
EUR,46,2.0,1,3.0,1,3.0,4,0,6,5,1,1,6,1,0,,1,0.0,1,0.0,0,,2,3,1
USD,125,5.0,1,6.0,1,6.0,2,3,12,5,0,0,0,0,0,,1,0.0,1,0.0,0,,2,6,1
USD,70,3.0,1,4.0,0,,0,1,8,9,1,1,7,1,0,,0,,0,,0,,1,28,0
USD,152,0.0,1,0.0,1,24.0,40.094,5,8,7,0,1,7,0,0,,1,11.0,1,11.0,0,,2,24,1
USD,111,0.0,1,0.0,1,3.0,2,3,5,10,0,0,0,0,0,,0,,0,,0,,2,12,1
USD,8,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,2,29,0
EUR,46,0.0,1,1.0,0,,0,1,12,13,1,1,12,0,0,,0,,0,,0,,0,29,0
USD,28,0.0,0,,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,0,29,0
EUR,0,0.0,1,1.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,29,0
USD,46,0.0,1,1.0,1,7.0,40.028,5,6,6,0,0,0,0,0,,0,,0,,0,,2,29,0
USD,100,0.0,0,,0,,0,1,6,8,1,1,6,1,0,,0,,0,,0,,2,29,0
EUR,46,0.0,1,1.0,0,,0,1,6,5,1,1,13,1,0,,0,,0,,0,,2,29,0
USD,74,0.0,1,1.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,29,0
USD,70,0.0,0,,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,2,29,0
USD,74,0.0,0,,0,,0,1,13,13,1,1,12,0,0,,0,,0,,0,,0,29,0
USD,32,0.0,0,,0,,0,1,12,5,0,0,0,0,0,,0,,0,,0,,0,29,0
EUR,46,0.0,1,0.0,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,29,0
EUR,37,0.0,1,0.0,1,0.0,2,0,12,12,0,0,0,0,0,,0,,0,,0,,2,29,0
USD,152,0.0,0,,0,,0,1,5,5,0,1,12,0,0,,0,,0,,0,,2,29,0
EUR,16,0.0,1,0.0,0,,0,1,6,7,1,1,6,1,0,,0,,0,,0,,2,29,0
USD,111,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,29,0
EUR,8,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,29,0
EUR,46,1.0,1,1.0,0,,0,1,13,5,1,0,0,1,0,,0,,0,,0,,0,30,0
USD,31,10.0,1,12.0,0,,0,1,12,5,1,1,12,0,0,,0,,0,,0,,2,30,0
USD,111,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,30,0
USD,41,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,30,0
USD,8,0.0,1,8.0,0,,0,1,5,6,1,1,12,1,0,,0,,0,,0,,2,30,0
USD,111,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,0,30,0
USD,64,0.0,1,1.0,0,,0,1,5,12,1,1,12,1,0,,0,,0,,0,,0,30,0
EUR,46,13.0,1,13.0,1,13.0,2,0,7,7,1,1,5,1,0,,1,0.0,1,0.0,0,,0,13,1
EUR,39,0.0,0,,0,,0,1,7,6,1,1,6,1,0,,0,,0,,0,,2,30,0
EUR,46,0.0,1,0.0,0,,0,1,5,13,1,1,13,0,0,,0,,0,,0,,2,30,0
USD,70,0.0,1,0.0,0,,0,1,6,6,1,1,5,1,0,,0,,0,,0,,2,30,0
USD,100,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,30,0
USD,130,0.0,1,2.0,0,,0,1,13,13,1,1,12,1,0,,0,,0,,0,,2,30,0
USD,160,0.0,0,,0,,0,1,13,13,1,1,5,1,0,,0,,0,,0,,2,30,0
USD,101,0.0,1,0.0,0,,0,1,15,15,1,1,8,1,0,,0,,0,,0,,2,30,0
USD,46,0.0,0,,0,,0,1,5,7,1,1,5,1,0,,0,,0,,0,,2,30,0
EUR,72,0.0,1,1.0,0,,0,1,10,9,1,0,0,1,0,,0,,0,,0,,2,31,0
USD,100,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,31,0
USD,43,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,31,0
USD,43,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,31,0
EUR,46,4.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,31,0
USD,101,0.0,0,,0,,0,1,13,13,1,1,13,1,0,,0,,0,,0,,2,31,0
USD,46,0.0,0,,0,,0,1,5,6,1,0,0,1,0,,0,,0,,0,,2,31,0
USD,1,0.0,0,,0,,0,1,12,7,0,0,0,0,0,,0,,0,,0,,2,31,0
EUR,46,0.0,1,0.0,1,3.0,80,5,7,7,0,1,5,0,0,,0,,0,,0,,2,3,1
EUR,46,0.0,1,0.0,0,,0,1,5,5,1,1,12,0,0,,0,,0,,0,,2,31,0
EUR,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,31,0
USD,100,0.0,1,5.0,0,,0,1,13,8,0,0,0,0,0,,0,,0,,0,,0,31,0
USD,130,6.0,1,6.0,0,,0,1,5,7,1,1,5,1,0,,0,,0,,0,,2,31,0
USD,100,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,31,0
USD,8,0.0,0,,0,,0,1,12,6,0,0,0,0,0,,0,,0,,0,,0,32,0
EUR,46,0.0,1,1.0,0,,0,1,12,12,1,1,5,1,0,,0,,0,,0,,0,32,0
USD,150,0.0,1,1.0,0,,0,1,7,8,1,1,7,1,0,,0,,0,,0,,1,32,0
EUR,46,3.0,0,,0,,0,1,13,5,1,0,0,0,0,,0,,0,,0,,0,32,0
USD,8,0.0,1,1.0,0,,0,1,5,6,0,1,5,0,0,,0,,0,,0,,2,32,0
USD,100,0.0,0,,0,,0,1,13,12,1,0,0,0,0,,0,,0,,0,,0,32,0
USD,30,0.0,0,,0,,0,1,5,5,1,1,5,0,0,,0,,0,,0,,2,32,0
USD,101,0.0,1,3.0,0,,0,1,6,5,1,1,12,1,0,,0,,0,,0,,0,32,0
USD,161,0.0,0,,0,,0,1,5,5,1,1,13,1,0,,0,,0,,0,,2,32,0
USD,31,32.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,32,0
USD,43,15.0,1,16.0,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,0,32,0
EUR,46,0.0,0,,0,,0,1,7,12,0,0,0,0,0,,0,,0,,0,,2,32,0
EUR,46,0.0,0,,0,,0,1,12,12,1,1,13,1,0,,0,,0,,0,,2,32,0
USD,150,0.0,0,,0,,0,1,13,13,1,1,13,1,0,,0,,0,,0,,0,32,0
EUR,46,8.0,1,9.0,0,,0,1,5,5,0,1,12,0,0,,0,,0,,0,,0,32,0
USD,160,0.0,1,0.0,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,2,32,0
USD,85,0.0,0,,0,,0,1,7,6,1,0,0,1,0,,0,,0,,0,,0,32,0
USD,28,0.0,0,,0,,0,1,12,13,0,0,0,1,0,,0,,0,,0,,0,33,0
USD,87,0.0,0,,0,,0,1,5,12,0,0,0,0,0,,0,,0,,0,,2,33,0
EUR,46,1.0,1,12.0,1,19.0,2,0,12,12,0,0,0,0,0,,0,,0,,0,,0,33,0
EUR,46,0.0,0,,0,,0,1,9,10,1,1,9,1,0,,0,,0,,0,,2,33,0
EUR,37,4.0,1,12.0,0,,0,1,6,6,1,1,13,1,0,,0,,0,,0,,0,33,0
USD,1,0.0,1,1.0,0,,0,1,9,7,0,1,5,1,0,,0,,0,,0,,2,33,0
USD,64,0.0,1,1.0,0,,0,1,13,5,0,0,0,1,0,,0,,0,,0,,2,33,0
EUR,71,0.0,0,,0,,0,1,5,6,0,0,0,0,0,,0,,0,,0,,0,33,0
EUR,46,0.0,1,4.0,1,8.0,2,0,6,6,1,1,13,1,0,,0,,0,,0,,2,8,1
USD,114,0.0,1,1.0,0,,0,1,8,8,1,1,5,0,0,,0,,0,,0,,2,33,0
USD,46,0.0,1,1.0,0,,0,1,7,6,1,1,12,0,0,,0,,0,,0,,2,33,0
USD,10,0.0,1,1.0,1,24.0,41.974,5,9,7,1,0,0,0,0,,0,,0,,0,,2,33,0
USD,160,0.0,0,,0,,0,1,13,13,1,1,12,1,0,,0,,0,,0,,0,33,0
USD,160,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,33,0
USD,10,0.0,1,1.0,0,,0,1,9,10,1,1,8,1,0,,0,,0,,0,,2,33,0
USD,8,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,33,0
EUR,46,0.0,1,1.0,1,3.0,20,5,8,8,0,0,0,0,0,,0,,0,,0,,2,33,0
USD,160,0.0,0,,0,,0,1,5,13,0,0,0,0,0,,0,,0,,0,,2,33,0
USD,84,0.0,1,1.0,1,2.0,2,4,7,13,1,1,13,1,0,,0,,0,,0,,2,3,1
USD,160,0.0,0,,0,,0,1,13,5,0,1,13,1,0,,0,,0,,0,,2,33,0
USD,160,0.0,1,18.0,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,33,0
USD,160,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,33,0
USD,31,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,33,0
USD,43,0.0,0,,0,,0,1,12,12,0,0,0,1,0,,0,,0,,0,,2,34,0
EUR,46,0.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,34,0
USD,104,0.0,1,2.0,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,34,0
EUR,36,0.0,1,3.0,0,,0,1,10,10,1,1,8,0,0,,0,,0,,0,,2,34,0
USD,50,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,34,0
EUR,46,19.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,34,0
EUR,46,2.0,1,5.0,0,,0,1,12,5,0,1,12,1,0,,0,,0,,0,,2,34,0
USD,70,0.0,0,,0,,0,1,8,13,1,1,13,1,0,,0,,0,,0,,2,34,0
EUR,46,19.0,1,19.0,0,,0,1,7,7,1,1,13,1,0,,0,,0,,0,,2,34,0
USD,6,0.0,1,2.0,0,,0,1,8,9,1,1,5,1,0,,0,,0,,0,,0,34,0
USD,22,1.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,34,0
EUR,31,0.0,1,3.0,0,,0,1,13,13,0,1,12,0,0,,0,,0,,0,,2,35,0
USD,100,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,35,0
USD,100,0.0,1,3.0,1,3.0,3.92,3,9,9,1,1,12,1,0,,1,0.0,0,,0,,0,4,1
EUR,46,0.0,0,,0,,0,1,6,7,1,0,0,0,0,,0,,0,,0,,2,35,0
USD,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,35,0
EUR,46,0.0,1,0.0,1,0.0,2,0,12,13,0,1,12,0,0,,0,,0,,0,,2,3,1
USD,30,0.0,0,,0,,0,1,5,6,0,1,8,1,0,,0,,0,,0,,1,35,0
EUR,46,34.0,1,35.0,1,35.0,2,0,12,12,0,0,0,0,0,,0,,0,,0,,0,35,0
USD,114,0.0,1,0.0,0,,0,1,13,13,0,1,12,0,0,,0,,0,,0,,0,35,0
USD,22,0.0,0,,0,,0,1,6,5,1,1,6,1,0,,0,,0,,0,,2,35,0
EUR,28,0.0,0,,0,,0,1,12,13,0,0,0,0,0,,0,,0,,0,,0,35,0
EUR,46,5.0,0,,0,,0,1,12,5,1,1,12,1,0,,0,,0,,0,,2,35,0
USD,155,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,36,0
USD,46,3.0,0,,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,36,0
USD,31,0.0,0,,0,,0,1,13,9,0,0,0,0,0,,0,,0,,0,,2,36,0
USD,99,0.0,0,,0,,0,1,5,13,1,1,12,1,0,,0,,0,,0,,2,36,0
USD,100,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,36,0
USD,28,0.0,1,5.0,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,36,0
USD,53,20.0,1,20.0,1,26.0,8,0,5,6,1,1,12,0,0,,0,,0,,0,,2,36,0
USD,100,0.0,1,1.0,0,,0,1,5,5,1,1,13,1,0,,0,,0,,0,,2,36,0
EUR,106,2.0,1,4.0,1,7.0,2.04484,5,6,12,0,0,0,0,0,,1,0.0,1,5.0,0,,0,14,1
USD,138,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,36,0
USD,46,0.0,0,,0,,0,1,12,5,0,0,0,0,0,,0,,0,,0,,2,36,0
USD,43,3.0,0,,0,,0,1,12,13,1,1,12,1,0,,0,,0,,0,,2,36,0
USD,111,0.0,1,1.0,0,,0,1,12,12,1,0,0,1,0,,0,,0,,0,,2,36,0
USD,111,0.0,0,,0,,0,1,12,12,0,1,12,0,0,,0,,0,,0,,0,36,0
USD,111,27.0,0,,0,,0,1,9,9,1,1,15,1,0,,0,,0,,0,,0,36,0
EUR,74,0.0,1,0.0,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,36,0
EUR,46,4.0,0,,0,,0,1,13,13,0,0,0,0,0,,0,,0,,0,,0,36,0
EUR,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,36,0
EUR,46,29.0,1,29.0,1,29.0,2,0,13,13,1,1,12,0,0,,1,0.0,1,1.0,0,,0,29,1
USD,53,0.0,0,,0,,0,1,12,12,1,1,12,0,0,,0,,0,,0,,2,36,0
EUR,46,0.0,1,0.0,0,,0,1,5,6,0,1,12,0,0,,0,,0,,0,,2,36,0
USD,70,0.0,1,0.0,0,,0,1,6,13,1,1,12,1,0,,0,,0,,0,,2,36,0
EUR,129,2.0,0,,0,,0,1,6,7,1,0,0,1,0,,0,,0,,0,,2,36,0
USD,10,0.0,0,,0,,0,1,13,6,1,1,12,1,0,,0,,0,,0,,2,36,0
USD,125,0.0,0,,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,36,0
USD,101,0.0,1,1.0,0,,0,1,6,13,1,1,12,1,0,,0,,0,,0,,0,36,0
USD,28,0.0,1,0.0,0,,0,1,12,5,1,1,12,0,0,,0,,0,,0,,2,36,0
USD,114,0.0,1,0.0,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,0,36,0
USD,8,0.0,0,,0,,0,1,12,12,1,0,0,0,0,,0,,0,,0,,0,36,0
USD,46,0.0,1,5.0,0,,0,1,7,7,1,1,12,0,0,,0,,0,,0,,0,37,0
USD,8,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,37,0
EUR,0,22.0,1,22.0,0,,0,1,7,6,1,0,0,0,0,,0,,0,,0,,2,37,0
USD,28,0.0,0,,0,,0,1,12,5,0,0,0,0,0,,0,,0,,0,,2,37,0
EUR,161,0.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,37,0
USD,74,0.0,0,,0,,0,1,12,12,0,1,12,1,0,,0,,0,,0,,2,37,0
EUR,46,8.0,1,9.0,1,10.0,2,0,5,6,1,1,5,0,0,,1,0.0,1,0.0,0,,2,13,1
USD,100,0.0,0,,0,,0,1,12,12,1,1,6,1,0,,0,,0,,0,,2,37,0
USD,126,1.0,0,,0,,0,1,10,8,1,1,6,1,0,,0,,0,,0,,2,37,0
USD,125,0.0,1,1.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,37,0
EUR,46,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,0,37,0
USD,31,21.0,1,22.0,0,,0,1,13,6,1,1,12,0,0,,0,,0,,0,,0,37,0
USD,104,0.0,1,1.0,0,,0,1,10,10,0,1,7,0,0,,0,,0,,0,,2,37,0
USD,31,0.0,1,1.0,0,,0,1,9,8,1,0,0,1,0,,0,,0,,0,,2,37,0
EUR,46,0.0,1,6.0,1,7.0,6.592,0,8,9,0,1,8,1,0,,0,,0,,0,,2,37,0
USD,31,0.0,0,,0,,0,1,13,5,0,0,0,0,0,,0,,0,,0,,0,37,0
EUR,77,0.0,0,,0,,0,1,12,12,0,0,0,0,0,,0,,0,,0,,2,37,0
USD,8,2.0,1,2.0,0,,0,1,5,6,1,1,12,0,0,,0,,0,,0,,0,37,0
USD,31,0.0,1,1.0,0,,0,1,12,13,0,1,12,0,0,,0,,0,,0,,2,37,0
USD,1,14.0,0,,0,,0,1,7,7,1,1,5,0,0,,0,,0,,0,,0,37,0
USD,144,0.0,1,0.0,0,,0,1,13,13,1,0,0,1,0,,0,,0,,0,,2,37,0
USD,74,0.0,0,,0,,0,1,9,7,1,1,13,1,0,,0,,0,,0,,2,37,0
USD,70,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,37,0
USD,111,13.0,0,,0,,0,1,12,12,0,1,12,1,0,,0,,0,,0,,2,37,0
USD,130,0.0,1,0.0,1,12.0,2,4,8,8,1,1,7,1,0,,1,0.0,0,,0,,2,13,1
USD,111,28.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,37,0
USD,111,0.0,0,,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,0,37,0
USD,100,0.0,1,0.0,0,,0,1,13,13,1,1,13,1,0,,0,,0,,0,,2,37,0
EUR,46,0.0,1,1.0,0,,0,1,13,5,1,1,12,1,0,,0,,0,,0,,2,38,0
EUR,46,0.0,1,3.0,0,,0,1,8,6,1,0,0,0,0,,0,,0,,0,,0,38,0
USD,8,0.0,0,,0,,0,1,12,13,1,0,0,1,0,,0,,0,,0,,2,38,0
USD,100,0.0,1,1.0,0,,0,1,5,6,0,0,0,0,0,,0,,0,,0,,2,38,0
USD,1,0.0,0,,0,,0,1,13,6,1,1,6,1,0,,0,,0,,0,,2,38,0
EUR,46,0.0,1,1.0,1,1.0,12,0,5,6,1,0,0,1,0,,0,,0,,0,,2,3,1
USD,43,24.0,0,,0,,0,1,0,0,0,0,0,0,0,,0,,0,,0,,2,38,0
USD,74,0.0,1,1.0,0,,0,1,13,6,1,1,12,1,0,,0,,0,,0,,0,38,0
USD,130,0.0,1,1.0,0,,0,1,7,12,1,1,6,1,0,,0,,0,,0,,2,38,0
USD,144,0.0,1,1.0,0,,0,1,5,5,0,1,5,0,0,,0,,0,,0,,0,38,0
EUR,46,0.0,1,1.0,1,15.0,4,5,6,6,1,1,13,0,0,,0,,0,,0,,2,17,1
USD,70,0.0,1,2.0,0,,0,1,12,12,1,1,12,1,0,,0,,0,,0,,2,38,0
USD,15,0.0,1,2.0,0,,0,1,6,12,1,1,8,1,0,,0,,0,,0,,2,38,0
USD,160,0.0,0,,0,,0,1,12,13,1,1,7,1,0,,0,,0,,0,,2,38,0
USD,70,0.0,1,1.0,0,,0,1,7,8,0,1,5,0,0,,0,,0,,0,,0,38,0
USD,31,0.0,1,1.0,0,,0,1,7,7,1,0,0,1,0,,0,,0,,0,,2,38,0
